"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2005","63023100","Bed linen of cotton (excl. printed, knitted or crocheted)","Italy","","","24555.5","890265.94","101712.13"
"2005","52083300","Dyed 3 or 4-thread twill (incl. cross twill), with >=85% cotton","Italy","","","43359.38","887891.01","101440.8"
"2005","76020000","Aluminium waste and scrap","India","","","130420.0","880418.66","100587.09"
"2005","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Pakistan","","","12650.0","880263.44","100569.35"
"2005","14049000","Vegetable products, nes","Israel","","","3288.29","876797.96","100173.43"
"2005","07133100","Dried beans, shelled","Sudan","","","340000.0","874885.5","99954.93"
"2005","07049000","White and red cabbages, kohlrabi, kale...etc, fresh or chilled","Djibouti","","","642671.0","871139.15","99526.92"
"2005","07149000","ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES","Djibouti","","","603546.84","870066.45","99404.36"
"2005","52030000","Cotton, carded or combed","Turkey","","","107814.0","860258.06","98283.76"
"2005","12099900","Other seeds, fruit and spores, of a kind used for sowing, nes","Singapore","","","228000.0","858186.07","98047.03"
"2005","09101000","Ginger","Singapore","","","96000.0","856619.71","97868.08"
"2005","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Spain","","","5772.0","856343.6","97836.53"
"2005","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","Sweden","","","21390.0","851191.47","97247.9"
"2005","01042000","LIVE GOATS","Yemen","5180.0","No.","106560.0","849300.01","97031.8"
"2005","07102200","Shelled or unshelled beans, frozen","United Arab Emirates","","","356000.0","842863.07","96296.39"
"2005","07051100","Cabbage lettuce, fresh or chilled","Djibouti","","","674406.4","842007.76","96198.68"
"2005","52030000","Cotton, carded or combed","China","","","100000.0","831016.8","94942.97"
"2005","41033000","RAW HIDES AND SKINS OF SWINE DRIED.LIMED,PICKLED,SALTED OR FRESH...","Hong Kong","","","77745.0","826494.17","94426.26"
"2005","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Egypt","","","38400.0","824851.71","94238.61"
"2005","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Spain","","","10449.0","818545.75","93518.16"
"2005","72042100","Waste and scrap of stainless steel","United Arab Emirates","","","908535.0","813888.77","92986.1"
"2005","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Sudan","","","66100.0","813311.97","92920.2"
"2005","10059000","Maize (excl. seed)","Djibouti","","","729764.0","811799.75","92747.43"
"2005","12074000","Sesamum seeds","Spain","","","108000.0","811696.89","92735.68"
"2005","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Swaziland","","","7780.0","806330.93","92122.63"
"2005","52071000","Cotton yarn (excl. sewing), put up for retail sale, with >=85% cotton","China","","","67968.0","803879.01","91842.5"
"2005","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Hong Kong","","","30650.0","802198.8","91650.53"
"2005","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Georgia","","","36000.0","801566.01","91578.24"
"2005","12074000","Sesamum seeds","Kuwait","","","114000.0","800186.93","91420.68"
"2005","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Netherlands","","","14251.28","790780.86","90346.04"
"2005","06031000","Fresh cut flowers and buds","France","782300.0","No.","13062.4","787815.91","90007.3"
"2005","62034900","MEN'S OR BOYS' TROUSERS, BREECHES OF OTHER TEXTILES, NES","Sudan","10000.0","No.","13955.0","787495.5","89970.7"
"2005","61091000","T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","United States","50215.0","No.","18799.6","783555.76","89520.58"
"2005","62041200","WOMEN'S OR GIRLS' SUITS OF COTTON","Sudan","19700.0","No.","19400.0","780897.62","89216.89"
"2005","05119990","---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1","Korea, Democratic People's Rep.","","","10.0","779871.4","89099.65"
"2005","12010000","Soya beans","Sudan","","","295200.0","779209.93","89024.08"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Slovenia","","","194610.0","776796.24","88748.31"
"2005","12040000","Linseed","Canada","","","380050.0","773467.21","88367.97"
"2005","63039900","Curtains and interior blinds; curtain/bed valances of other textiles","France","","","12978.0","770795.23","88062.7"
"2005","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Germany","","","66256.0","766278.55","87546.68"
"2005","23022000","Brans, sharps and other residues of rice","Djibouti","","","1082669.0","758474.01","86655.01"
"2005","12040000","Linseed","Belgium","","","177500.0","752778.24","86004.28"
"2005","52030000","Cotton, carded or combed","India","","","88358.0","749108.55","85585.02"
"2005","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","United States","","","19874.0","747830.42","85438.99"
"2005","12102000","Hop cones, ground, powdered or in pellets; lupulin","Israel","","","63973.16","739782.82","84519.56"
"2005","07133300","Dried kidney beans, incl. white pea beans, shelled","Spain","","","307692.0","729261.67","83317.52"
"2005","90111000","STEREOSCOPIC MICROSCOPES","Niger","600.0","No.","36450.0","728321.44","83210.11"
"2005","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Greece","","","20074.0","723054.84","82608.4"
"2005","52030000","Cotton, carded or combed","Switzerland","","","88490.0","716052.64","81808.41"
"2005","09011200","Decaffeinated coffee, not roasted","Saudi Arabia","","","36017.0","715196.37","81710.58"
"2005","41041000","Whole bovine skin leather, of surface area =<2.6m2","China","","","78515.0","714429.6","81622.98"
"2005","87013000","TRACK-LAYING TRACTORS","Djibouti","3.0","No.","11760.0","714064.04","81581.21"
"2005","72044900","Ferrous waste and scrap, nes","India","","","729140.0","709490.76","81058.72"
"2005","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","France","","","5523.0","708685.2","80966.68"
"2005","01029000","LIVE BOVINE ANIMALS, OTHER THAN PURE-BRED BREEDING","Sudan","645.0","No.","123375.0","707223.4","80799.68"
"2005","12040000","Linseed","Singapore","","","190000.0","706764.37","80747.23"
"2005","09092000","Seeds of coriander","Yemen","","","207106.0","702259.27","80232.53"
"2005","09103000","Turmeric (curcuma)","United Arab Emirates","","","167040.0","700222.78","79999.86"
"2005","41079900","OTHER LEATHER FURTHER PREPARED INC.PARCHEMENT...NES","Indonesia","","","1414.2","700200.0","79997.26"
"2005","72043000","Waste and scrap of tinned iron or steel","Korea, Republic of","","","50000.0","699768.0","79947.9"
"2005","15211000","Vegetable waxes (excl. triglycerides)","Germany","","","18000.0","693815.76","79267.86"
"2005","09019000","Coffee husks and skins,coffee substitutes containing coffee","France","","","36000.0","690700.34","78911.93"
"2005","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Greece","","","1466.0","690592.34","78899.59"
"2005","12074000","Sesamum seeds","Senegal","","","138000.0","672888.92","76876.99"
"2005","23064900","Oil-cake and other solid residues of rape or colza seeds ,nes","Turkey","","","192000.0","671055.36","76667.51"
"2005","62071900","MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF TEXTILE MATERIALS, NES","United States","85830.0","No.","27676.75","668784.51","76408.06"
"2005","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Portugal","","","36000.0","662979.0","75744.79"
"2005","08055000","LEMONS (CITRUS LIMON ,CITRUS LIMONUM)AND LIMES (CITRUS AURANTIFOLIA,CITRUS","Djibouti","","","470723.0","659995.1","75403.88"
"2005","09101000","Ginger","Pakistan","","","72000.0","657687.5","75140.24"
"2005","62043200","WOMEN'S OR GIRLS' JACKETS AND BLAZERS OF COTTON","United States","28068.0","No.","18778.52","657567.01","75126.47"
"2005","63039100","Curtains and interior blinds; curtain or bed valances of cotton","France","","","21680.0","656574.7","75013.1"
"2005","41019000","OTHER, RAW HIDES ,INCLUDING BUTTS,BENDS AND BELLIES","Greece","","","57581.0","655457.86","74885.51"
"2005","15219090","--- OTHER BEESWAX , INSECT WAXES","Italy","","","18000.0","653253.12","74633.62"
"2005","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Belgium","","","31025.4","650430.5","74311.13"
"2005","07133900","Dried beans, shelled, nes","Yemen","","","129900.0","648732.27","74117.11"
"2005","11043000","Cereal germ, whole, rolled, flaked or ground","Israel","","","56862.68","647451.31","73970.76"
"2005","27129000","Other paraffin wax... and similar products, nes","United States","","","17000.0","647395.27","73964.36"
"2005","41069200","OTHER TANNED/CRUST HIDES/SKINS IN THE DRY STATE (CRUST);NES","Italy","","","7104.0","646640.66","73878.15"
"2005","08052000","Mandarins, clementines, wilkings...etc, fresh or dried","Djibouti","","","298641.0","643277.43","73493.9"
"2005","14049000","Vegetable products, nes","Thailand","","","2831.21","638370.63","72933.3"
"2005","21039000","Sauces and sauce preparations; mixed condiments and seasonings, nes","United Arab Emirates","","","70000.0","638183.6","72911.94"
"2005","07133300","Dried kidney beans, incl. White pea beans, shelled","Great Britain","","","238560.0","637576.69","72842.6"
"2005","72061000","Ingots of iron and non-alloy steel, nes","India","","","505000.0","631748.59","72176.74"
"2005","72042900","Waste and scrap of alloy steel (excl. stainless)","Turkey","","","97000.0","631284.3","72123.7"
"2005","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Spain","","","16596.0","630950.4","72085.55"
"2005","60063400","OTHER KNITTED OR CROCHETED FABRICS OF SYNTHETIC FIBRES;PRINTED","United States","","","4000.0","630144.0","71993.42"
"2005","34049000","Artificial waxes and prepared waxes, nes","Japan","","","17000.0","628411.29","71795.46"
"2005","07133300","Dried kidney beans, incl. white pea beans, shelled","Israel","","","246874.0","627455.48","71686.26"
"2005","12074000","Sesamum seeds","Suriname","","","100000.0","625131.65","71420.76"
"2005","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","Djibouti","","","65181.0","622717.38","71144.93"
"2005","09041100","Dried pepper (excl. crushed or ground)","Sudan","","","28480.0","622594.16","71130.86"
"2005","52085200","Printed plain cotton weave, with >=85% cotton, >100g/m2","Italy","","","30859.0","622320.64","71099.61"
"2005","06021000","UNROOTED CUTTINGS AND SLIPS","Italy","338425.0","No.","4714.0","620210.66","70858.54"
"2005","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Guatemala","","","36000.0","618469.26","70659.59"
"2005","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","China","","","11523.0","618165.06","70624.84"
"2005","11043000","Cereal germ, whole, rolled, flaked or ground","United States","","","55106.12","615260.37","70292.98"
"2005","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Sri Lanka","","","726.25","611621.61","69877.25"
"2005","11029000","Other cereal flour, nes","Djibouti","","","195309.0","610174.94","69711.97"
"2005","52081100","Unbleached plain cotton weave, with >=85% cotton, =<100g/m2","Germany","","","31972.78","606069.44","69242.92"
"2005","01041000","LIVE SHEEP","Jordan","2617.0","No.","79092.0","605853.91","69218.3"
"2005","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","China","","","36615.0","597439.26","68256.93"
"2005","26169000","Precious metal ores and concentrates (excl. silver)","United Kingdom","","","4.0","594456.0","67916.1"
"2005","61032200","MEN'S OR BOYS' ENSEMBLES OF COTTON, KNITTED OR CROCHETED","United States","3240.0","No.","9689.4","587166.15","67083.24"
"2005","06029000","Other live plants,nes","Netherlands","","","9509.0","587039.31","67068.74"
"2005","25232900","Portland cement (excl. white)","Sudan","","","910000.0","568094.88","64904.36"
"2005","62041200","WOMEN'S OR GIRLS' SUITS OF COTTON","United States","14400.0","No.","9004.87","563820.22","64415.98"
"2005","20055900","Beans, unshelled, preserved other than by vinegar, etc, not frozen","Italy","","","222000.0","559178.0","63885.61"
"2005","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","India","","","16899.0","551006.56","62952.03"
"2005","61071900","MEN'S OR BOYS' UNDERPANTS ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED","United States","98631.0","No.","27093.45","550162.39","62855.59"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Ukraine","","","131957.0","550072.1","62845.27"
"2005","12074000","Sesamum seeds","Palestine","","","71798.4","549020.8","62725.16"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Saudi Arabia","","","67000.0","547532.23","62555.09"
"2005","63021000","Bed linen, knitted or crocheted","France","","","16830.0","541994.73","61922.44"
"2005","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Djibouti","","","30000.0","531960.75","60776.07"
"2005","12040000","Linseed","United Kingdom","","","120000.0","527606.91","60278.64"
"2005","07132000","Dried chickpeas, shelled","Israel","","","117851.8","525411.47","60027.82"
"2005","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","France","","","17876.0","525356.67","60021.56"
"2005","09041200","Pepper, crushed or ground","Sudan","","","30000.0","524520.0","59925.97"
"2005","10011000","Durum wheat","Sudan","","","200000.0","524359.2","59907.6"
"2005","21039000","Sauces and sauce preparations; mixed condiments and seasonings, nes","Djibouti","","","60000.0","524328.0","59904.03"
"2005","06021000","UNROOTED CUTTINGS AND SLIPS","Russian Federation","743595.0","No.","23290.0","523114.16","59765.35"
"2005","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON","United States","32676.0","No.","12508.79","520166.37","59428.57"
"2005","09022000","Green tea,whether or not flavoured, nes","Pakistan","","","49600.0","518083.03","59190.55"
"2005","02045000","Fresh, chilled or frozen goat meat","Congo","","","38200.0","517512.26","59125.34"
"2005","02011000","Fresh or chilled bovine carcasses and half carcasses","Yemen","","","73288.0","515997.95","58952.33"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Yemen","","","46309.9","515745.85","58923.53"
"2005","07133300","Dried kidney beans, incl. white pea beans, shelled","France","","","217652.0","513010.78","58611.05"
"2005","41071200","LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS GRAINS,SPLITS","Italy","","","9271.0","511942.47","58488.99"
"2005","41071100","LEATHER-FURTHER PREPARED...WHOLE HIDES AND SKINS :FULL GRAINS ,UNSPLIT","Italy","","","10114.0","511562.28","58445.56"
"2005","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Czech Republic","","","2475.0","506390.72","57854.71"
"2005","07133900","Dried beans, shelled, nes","Egypt","","","220000.0","500643.0","57198.04"
"2005","87033390","--- VEHICLES WITH DIESEL/SEMI-D ENGINE CYLINDER CAPACITY > 2500CC, NES","Somalia","1.0","No.","1360.0","500000.0","57124.58"
"2005","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Netherlands","","","45000.0","494581.66","56505.54"
"2005","05090000","Natural sponges of animal origin","Japan","","","100.0","490072.8","55990.4"
"2005","11043000","Cereal germ, whole, rolled, flaked or ground","Djibouti","","","55624.0","487398.93","55684.92"
"2005","07089000","Leguminous vegetables, fresh or chilled, nes","South Africa","","","210000.0","486314.22","55560.99"
"2005","07061000","Carrots and turnips, fresh or chilled","Djibouti","","","372501.0","485936.16","55517.8"
"2005","78020000","Lead waste and scrap","Sri Lanka","","","306900.0","485879.95","55511.37"
"2005","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Cuba","","","32000.0","483695.52","55261.8"
"2005","76020000","Aluminium waste and scrap","United Republic of Tanzania","","","40000.0","481827.76","55048.41"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Canada","","","114228.0","478291.1","54644.35"
"2005","63021000","Bed linen, knitted or crocheted","Netherlands","","","14580.0","474238.62","54181.36"
"2005","87032490","--- VEHICLES WITH SPARK-IGN OF CYLINDER CAPACITY > 3000CC, NES","Djibouti","1.0","No.","2500.0","473940.17","54147.26"
"2005","01029000","LIVE BOVINE ANIMALS, OTHER THAN PURE-BRED BREEDING","United Arab Emirates","275.0","No.","82500.0","472793.39","54016.25"
"2005","12079100","Poppy seeds","United States","","","116766.0","471140.28","53827.38"
"2005","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","France","","","893.0","467139.72","53370.32"
"2005","06031000","Fresh cut flowers and buds","Sweden","160352.0","No.","18347.0","465854.72","53223.51"
"2005","62089100","Women's or girls' dressing gowns, panties, etc, of cotton","Greece","","","7154.41","460968.42","52665.25"
"2005","07081000","Peas, fresh or chilled","Netherlands","","","197780.0","459111.33","52453.08"
"2005","41039000","Other hides and skins, fresh or preserved, not tanned, nes","China","","","3343.0","455208.0","52007.13"
"2005","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES, NES","Japan","2.0","No.","1060.0","454383.61","51912.94"
"2005","07134000","Dried lentils, shelled","Yemen","","","108445.0","446947.59","51063.38"
"2005","52081300","Unbleached 3 or 4-thread twill, with >=85% cotton, <200g/m2","Italy","","","21678.95","446390.25","50999.71"
"2005","62034900","MEN'S OR BOYS' TROUSERS, BREECHES OF OTHER TEXTILES, NES","United States","80590.0","No.","14283.23","444342.88","50765.8"
"2005","96020090","---Other worked vegetables or mineral carving (excluding hand made)","Congo","","","2780.0","443865.59","50711.27"
"2005","07082000","Beans, fresh or chilled","Saudi Arabia","","","110025.0","443129.5","50627.17"
"2005","07133300","Dried kidney beans, incl. white pea beans, shelled","Zimbabwe","","","167664.0","440687.52","50348.18"
"2005","13012000","Natural gum arabic","Saudi Arabia","","","23300.0","434483.23","49639.34"
"2005","12059000","RAPE OR COLZA SEEDS, (EXCL LOW ERUCIC ACID RAPE OR COLZA );NES","United States","","","114000.0","434036.47","49588.3"
"2005","09092000","Seeds of coriander","Kenya","","","123000.0","430598.96","49195.57"
"2005","06031000","Fresh cut flowers and buds","United Arab Emirates","148250.0","No.","11534.0","429696.65","49092.48"
"2005","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","United States","","","35592.0","429635.88","49085.54"
"2005","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Greece","","","37420.0","425809.81","48648.41"
"2005","12010000","Soya beans","Singapore","","","116766.0","425570.0","48621.01"
"2005","07032000","Garlic, fresh or chilled","Yemen","","","109940.0","424345.1","48481.07"
"2005","08072000","Papaws (papayas), fresh","Djibouti","","","255800.65","424275.14","48473.07"
"2005","12074000","Sesamum seeds","Cyprus","","","57000.0","423743.7","48412.36"
"2005","07133900","Dried beans, shelled, nes","Singapore","","","110100.0","423664.56","48403.32"
"2005","09103000","Turmeric (curcuma)","Kenya","","","160500.0","421172.76","48118.63"
"2005","41063100","TANNED/CRUST HIDES/SKINS OF SWINE..IN THE WET STATE (WET-BLUE)","Italy","","","7033.0","418377.21","47799.24"
"2005","07089000","Leguminous vegetables, fresh or chilled, nes","Ukraine","","","105000.0","408937.2","46720.73"
"2005","07133300","Dried kidney beans, incl. White pea beans, shelled","Czechoslovakia","","","157816.0","407850.95","46596.63"
"2005","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","United Germany","","","10541.0","407286.43","46532.13"
"2005","62113200","Men's or boys' garments of cotton, nes","United States","","","7093.0","406718.17","46467.21"
"2005","52081900","Unbleached woven cotton fabrics, nes, with >=85% cotton","Italy","","","20584.0","406092.8","46395.76"
"2005","51129000","Woven fabrics of combed wool or of combed fine animal hair, nes","Italy","","","20478.0","405865.44","46369.78"
"2005","26159000","Niobium, tantalum and vanadium ores and concentrates","Suriname","","","5460.0","405058.21","46277.56"
"2005","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Sweden","","","34030.0","397427.19","45405.72"
"2005","74040000","Copper waste and scrap","Djibouti","","","43710.0","397026.67","45359.96"
"2005","21069090","--- OTHER FOOD PREPARATIONS, NES","Israel","","","32302.0","395503.07","45185.89"
"2005","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Sudan","","","7427.0","393759.0","44986.63"
"2005","08071900","Melons, fresh, (excl.watermelons)","Djibouti","","","398939.0","391057.32","44677.97"
"2005","14049000","Vegetable products, nes","China","","","1438.25","387038.33","44218.8"
"2005","12040000","Linseed","Malaysia","","","95000.0","386681.44","44178.03"
"2005","52081200","UNBLEACHED PLAIN COTTON WEAVE, WITH >=85% COTTON, >100G/M2 BUT < 200G/M2","United Kingdom","","","17712.0","383961.02","43867.22"
"2005","63023900","Bad linen of other textiles (excl. printed, knitted or crocheted)","Italy","","","12448.8","380641.83","43488.01"
"2005","62033200","MEN'S OR BOYS' JACKETS AND BLAZERS OF COTTON","United States","10800.0","No.","9300.0","378298.08","43220.24"
"2005","07133300","Dried kidney beans, incl. white pea beans, shelled","Russian Federation","","","153912.0","376843.76","43054.08"
"2005","07133300","Dried kidney beans, incl. white pea beans, shelled","Greece","","","153692.0","376544.11","43019.85"
"2005","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Sweden","","","568.0","375824.3","42937.61"
"2005","52082200","Bleached plain cotton weave, with >=85% cotton, >100g/m2","Italy","","","12887.5","375625.71","42914.92"
"2005","87032390","---Exceeding 1800 cc but not exceeding 3000cc","Japan","1.0","No.","2590.0","374987.11","42841.96"
"2005","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","Greece","","","40000.0","374305.86","42764.13"
"2005","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Poland","","","12554.0","372870.02","42600.08"
"2005","52081200","UNBLEACHED PLAIN COTTON WEAVE, WITH >=85% COTTON, >100G/M2 BUT < 200G/M2","Spain","","","20945.2","370567.52","42337.03"
"2005","09041200","Pepper, crushed or ground","Israel","","","13743.0","368172.34","42063.38"
"2005","14030000","VEGETABLE MATERIALS PRIMARILY FOR BROOMS AND BRUSHES,NES","United States","","","27087.93","366847.82","41912.05"
"2005","06029000","Other live plants,nes","France","","","13463.0","365363.38","41742.46"
"2005","25151200","Marble and travertine merely cut into a square or rectangular shape","Taiwan, Province of China","","","112833.0","364669.75","41663.21"
"2005","12010000","Soya beans","India","","","92184.0","362332.8","41396.22"
"2005","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","India","","","31418.0","361802.08","41335.58"
"2005","40111000","NEW PNEUMATIC TYRES, OF RUBBER OF A KIND USED ON MOTOR CARS","Egypt","3358.0","No.","36542.0","361124.73","41258.2"
"2005","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Djibouti","","","36210.0","361028.65","41247.22"
"2005","07133900","Dried beans, shelled, nes","Italy","","","75948.0","358135.34","40916.66"
"2005","74032100","Brass, unwrought","United Arab Emirates","","","210000.0","357634.08","40859.39"
"2005","05069000","Bones and horn-cores (excl. ossein...)","United States","","","225.0","357003.41","40787.34"
"2005","10089000","Other cereal, nes","Greece","","","38695.0","356225.44","40698.46"
"2005","76020000","Aluminium waste and scrap","Djibouti","","","95630.0","356168.71","40691.97"
"2005","05040000","FRESH,FROZEN,SALTED,DRIED..,GUTS/BLADDERS/STOMACHS OF ANIMALS (EXCL.FISH)","Egypt","","","12185.0","355859.41","40656.64"
"2005","52081100","Unbleached plain cotton weave, with >=85% cotton, =<100g/m2","Belgium","","","19639.94","352533.95","40276.71"
"2005","07032000","Garlic, fresh or chilled","Sudan","","","89111.0","350468.95","40040.78"
"2005","12149000","Other forage products, nes","Saudi Arabia","","","200000.0","349748.0","39958.41"
"2005","01041000","LIVE SHEEP","United Arab Emirates","2000.0","No.","50000.0","349648.0","39946.99"
"2005","10089000","Other cereal, nes","Canada","","","88011.0","345687.03","39494.45"
"2005","97019000","Collages and similar decorative plaques, executed entirely by hand","France","","","8372.0","344823.36","39395.78"
"2005","14049000","Vegetable products, nes","Saudi Arabia","","","9828.0","343660.27","39262.9"
"2005","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","United Kingdom","","","31600.0","343564.59","39251.96"
"2005","41012000","WHOLE HIDES AND SKINS ,WGT PER SKIN DRIED<8KG,D.SALTED <10KG FRESH/WET<16K","China","","","42058.0","341004.3","38959.45"
"2005","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","United Kingdom","","","7507.0","340997.4","38958.66"
"2005","62043900","WOMEN'S OR GIRLS' JACKETS AND BLAZERS OF OTHER TEXTILES, NES","United States","73508.0","No.","35755.0","335016.23","38275.32"
"2005","90111000","STEREOSCOPIC MICROSCOPES","United States","300.0","No.","18000.0","334681.02","38237.02"
"2005","12040000","Linseed","Israel","","","76000.0","333316.22","38081.1"
"2005","62079900","Men's or boys' singlets... dressing gowns, etc, of other textiles, nes","Greece","","","3334.0","332572.43","37996.12"
"2005","12074000","Sesamum seeds","Netherlands Antilles","","","36000.0","331914.81","37920.99"
"2005","41071900","OTHER LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS :NES","Italy","","","39630.0","331663.16","37892.24"
"2005","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","18000.0","331419.06","37864.35"
"2005","71049000","Synthetic... precious or semi-precious stones, worked but not set...","United States","","","117.7","330838.11","37797.97"
"2005","13012000","Natural gum arabic","Sudan","","","25000.0","327753.75","37445.59"
"2005","22042100","WINE (NOT SPARKLING); GRAPE MUST WITH BY ALCOHOL IN: <=2L CONTAINERS","United States","21720.0","Lit.","27150.0","327468.26","37412.97"
"2005","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Japan","","","384.25","326853.18","37342.7"
"2005","63022900","Printed bed-linen of other textiles (excl. knitted or crocheted)","France","","","10000.0","325274.46","37162.33"
"2005","72041000","Waste and scrap of cast iron","India","","","247595.0","324738.02","37101.04"
"2005","09101000","Ginger","Chile","","","40000.0","321871.2","36773.51"
"2005","07089000","Leguminous vegetables, fresh or chilled, nes","Yemen","","","133400.0","319567.73","36510.34"
"2005","85252090","--- OTHER TRANSMISSION APPARATUS INCORPORATING RECEPTION;NES","Djibouti","12.0","No.","2208.0","317314.94","36252.96"
"2005","08134000","Other dried fruit, nes","Yemen","","","35169.0","313067.76","35767.73"
"2005","12040000","Linseed","Turkey","","","76000.0","311847.99","35628.37"
"2005","09101000","Ginger","Switzerland","","","35910.0","311803.66","35623.3"
"2005","62031900","MEN'S OR BOYS' SUITS OF OTHER TEXTILES, NES","Hong Kong","9600.0","No.","5140.0","306073.77","34968.67"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Bulgaria","","","76000.0","305889.5","34947.62"
"2005","73242900","Baths of iron (excl. cast) or steel","Djibouti","","","435354.0","304857.02","34829.66"
"2005","10059000","Maize (excl. seed)","Sudan","","","210000.0","304773.84","34820.15"
"2005","61099000","T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","2672.0","No.","5376.1","304118.49","34745.28"
"2005","63039900","Curtains and interior blinds; curtain/bed valances of other textiles","United Kingdom","","","7662.0","302281.14","34535.36"
"2005","12079900","Other oil seeds and oleaginous fruits, nes","Spain","","","73962.0","301157.83","34407.03"
