"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2004","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","India","","","17799.5","758776.56","87857.97"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","Philippines","","","1023.0","751912.94","87063.24"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","France","","","1145.0","746265.72","86409.35"
"2004","07139000","Dried leguminous vegetables, shelled, nes","United States","","","90038.0","742387.88","85960.34"
"2004","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Thailand","","","9502.0","741557.0","85864.13"
"2004","49019100","Dictionaries and encyclopaedias, and serial instalments thereof","China","","","515.0","738927.47","85559.66"
"2004","01029000","Live bovine animals, other than pure-bred breeding","Djibouti","668.0","No.","138720.0","736084.92","85230.53"
"2004","41052000","Sheep or lamb skin leather, prepared after tanning","Hungary","","","1046.0","731027.01","84644.88"
"2004","61061000","Women's or girls' blouses, etc, of cotton, knitted or crocheted","United States","3002.0","No.","11633.0","724579.18","83898.29"
"2004","39239000","Articles for the packing of goods, of plastics, nes","Djibouti","","","50000.0","722200.0","83622.81"
"2004","10089000","Other cereal, nes","Saudi Arabia","","","155000.0","719133.81","83267.77"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Macau","","","299160.0","718236.75","83163.91"
"2004","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Romania","","","900.0","718087.41","83146.61"
"2004","19053090","--- sweet biscuits ; waffles and wafers,nes","United Arab Emirates","","","78447.0","717289.54","83054.23"
"2004","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Thailand","","","6870.0","717191.02","83042.82"
"2004","42010010","Saddlery and harness for any animal, of any material, hand made","Italy","","","5926.0","715227.77","82815.5"
"2004","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Poland","","","96000.0","712261.92","82472.09"
"2004","08053000","Lemons and limes, fresh or dried","Djibouti","","","502001.0","710864.75","82310.31"
"2004","01041000","Live sheep","Yemen","3650.0","No.","91800.0","710286.07","82243.3"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Egypt","","","298940.0","708367.19","82021.12"
"2004","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Romania","","","2425.0","708152.88","81996.3"
"2004","09011100","Coffee, not roasted or decaffeinated","Morocco","","","72000.0","707146.26","81879.75"
"2004","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","Hong Kong","","","93710.0","700288.32","81085.67"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Hungary","","","257736.0","698856.27","80919.86"
"2004","62032900","Men's or boys' ensembles of other textiles, nes","Sudan","1000.0","No.","14092.0","698464.0","80874.44"
"2004","01019000","Other live horses, asses, mules, and hinnies (excluding 0101.1000) nes","Lybian Arab Jamahiriya","1000.0","No.","350000.0","698368.0","80863.32"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Unknown","","","315000.0","690763.83","79982.84"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Algeria","","","325000.0","689558.17","79843.24"
"2004","63039900","Curtains and interior blinds; curtain/bed valances of other textiles","Great Britain","","","17424.0","684795.16","79291.74"
"2004","09093000","Seeds of cumin","Algeria","","","119754.0","683657.7","79160.03"
"2004","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Japan","","","4897.0","681408.0","78899.54"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","Brazil","","","36234.0","676166.4","78292.62"
"2004","09101000","Ginger","United Arab Emirates","","","99320.0","674077.28","78050.72"
"2004","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Spain","","","17386.0","659687.11","76384.5"
"2004","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Pakistan","","","16820.0","652883.64","75596.73"
"2004","09011100","Coffee, not roasted or decaffeinated","Thailand","","","72000.0","649857.56","75246.35"
"2004","22030000","Beer made from malt","Israel","83560.0","Lit.","76742.0","639303.5","74024.3"
"2004","88033000","Parts of aeroplanes or helicopters, nes","Italy","","","30.0","639202.74","74012.64"
"2004","12079900","Other oil seeds and oleaginous fruits, nes","Tokelau","","","95000.0","637443.73","73808.96"
"2004","10089000","Other cereal, nes","Albania","","","98092.0","633403.06","73341.1"
"2004","01029000","Live bovine animals, other than pure-bred breeding","United Arab Emirates","1200.0","No.","120000.0","628862.4","72815.34"
"2004","07133200","Dried adzuki beans, shelled","Netherlands","","","264000.0","620841.67","71886.63"
"2004","12074000","Sesamum seeds","Swaziland","","","89820.0","615382.7","71254.54"
"2004","13012000","Natural gum arabic","China","","","100000.0","611317.0","70783.78"
"2004","09093000","Seeds of cumin","United Arab Emirates","","","113970.0","611029.17","70750.44"
"2004","09101000","Ginger","Union Of Soviet Socialist Rep.","","","233330.0","609721.0","70598.98"
"2004","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Pakistan","","","8898.0","608067.36","70407.5"
"2004","09011100","Coffee, not roasted or decaffeinated","Indonesia","","","54000.0","607798.06","70376.32"
"2004","14049000","Vegetable products, nes","Netherlands","","","1987.0","604805.69","70029.84"
"2004","12040000","Linseed","United States","","","89970.0","604228.05","69962.95"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Mozambique","","","288000.0","590141.62","68331.9"
"2004","07082000","Beans, fresh or chilled","Morocco","","","278940.0","588067.59","68091.75"
"2004","07133100","Dried beans, shelled","United Arab Emirates","","","210000.0","586588.8","67920.52"
"2004","09011100","Coffee, not roasted or decaffeinated","American Samoa","","","42000.0","583856.23","67604.12"
"2004","09011100","Coffee, not roasted or decaffeinated","Bhutan","","","54000.0","580196.7","67180.39"
"2004","02045000","Fresh, chilled or frozen goat meat","Yemen","","","40791.0","574972.46","66575.48"
"2004","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","33000.0","573823.13","66442.4"
"2004","07132000","Dried chickpeas, shelled","Sudan","","","250200.0","572043.25","66236.31"
"2004","61034200","Men's or boys' trousers, etc, of cotton, knitted or crocheted","Greece","4118.0","No.","7421.0","570910.62","66105.16"
"2004","72044900","Ferrous waste and scrap, nes","United Arab Emirates","","","1073000.0","560896.58","64945.64"
"2004","07070000","Cucumbers and gherkins, fresh or chilled","Djibouti","","","480172.0","556836.05","64475.48"
"2004","84314300","Parts for boring or sinking machinery of subheading 8430.41 or 8430.49","Sudan","","","6500.0","553417.71","64079.68"
"2004","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","South Africa","","","34673.0","551360.74","63841.5"
"2004","41052000","Sheep or lamb skin leather, prepared after tanning","Bangladesh","","","55471.0","550844.25","63781.7"
"2004","41012000","Whole hides and skins ,wgt per skin dried<8kg,d.salted <10kg fresh/wet<1","Spain","","","8731.0","545387.5","63149.87"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","France","","","237000.0","540313.33","62562.33"
"2004","09101000","Ginger","Greece","","","3200.0","530400.96","61414.59"
"2004","07132000","Dried chickpeas, shelled","Israel","","","93170.0","529026.16","61255.4"
"2004","07061000","Carrots and turnips, fresh or chilled","Djibouti","","","398884.0","526618.4","60976.61"
"2004","06021000","Unrooted cuttings and slips","Honduras","1.0","No.","39540.0","524929.5","60781.05"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Union Of Soviet Socialist Rep.","","","217696.0","522950.57","60551.92"
"2004","41061200","Goat or kid skin leather, pre-tanned, (excl. Further prepared)","India","","","12600.0","520673.45","60288.25"
"2004","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","China","","","829.0","516898.55","59851.16"
"2004","06041000","Mosses and lichens for ornamental purposes, fresh, dried...etc","Greece","","","41871.0","516477.14","59802.36"
"2004","11029000","Other cereal flour, nes","Saudi Arabia","","","66712.0","512417.3","59332.28"
"2004","15119090","--- other non-edible palm oil","United States","","","114000.0","511869.01","59268.79"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","Switzerland","","","18770.0","508534.14","58882.65"
"2004","07133900","Dried beans, shelled, nes","India","","","176000.0","507205.79","58728.84"
"2004","07082000","Beans, fresh or chilled","Netherlands","","","242000.0","505094.65","58484.4"
"2004","10089000","Other cereal, nes","Singapore","","","114000.0","502735.78","58211.27"
"2004","41052000","Sheep or lamb skin leather, prepared after tanning","Korea, Republic Of","","","1490.0","498680.78","57741.74"
"2004","09011100","Coffee, not roasted or decaffeinated","India","","","36000.0","490945.72","56846.11"
"2004","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Malaysia","","","5881.0","490646.16","56811.42"
"2004","14031000","Broomcorn","United States","","","31746.0","489101.2","56632.53"
"2004","30049010","--- anaestuetics medicaments of mixed/unmixed product frs,nes","Angola","","","3156.0","487500.21","56447.16"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Bulgaria","","","210000.0","486191.8","56295.66"
"2004","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","India","","","50171.0","483004.71","55926.63"
"2004","07139000","Dried leguminous vegetables, shelled, nes","Morocco","","","215000.0","482439.9","55861.23"
"2004","07132000","Dried chickpeas, shelled","Indonesia","","","220000.0","480034.5","55582.71"
"2004","12074000","Sesamum seeds","Morocco","","","214570.0","478057.55","55353.8"
"2004","90111000","Stereoscopic microscopes","Japan","560.0","No.","33600.0","477456.58","55284.21"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Singapore","","","200000.0","476910.5","55220.98"
"2004","09101000","Ginger","Nepal","","","60000.0","476341.32","55155.08"
"2004","07133200","Dried adzuki beans, shelled","Pakistan","","","210000.0","476204.82","55139.27"
"2004","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","199417.0","475095.59","55010.83"
"2004","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Great Britain","","","55543.0","474937.31","54992.51"
"2004","41069100","Other tanned/crust of hides/skins in the wet state (wet-blue)","Netherlands","","","13813.0","474631.86","54957.14"
"2004","14049000","Vegetable products, nes","India","","","1854.5","472797.9","54744.79"
"2004","61091000","T-shirts, singlets and other vests, of cotton, knitted or crocheted","United States","691.0","No.","8215.0","472731.19","54737.07"
"2004","12021000","Ground-nuts in shell, not roasted or otherwise cooked","Yemen","","","79800.0","470700.7","54501.96"
"2004","08072000","Papaws (papayas), fresh","Djibouti","","","263408.0","466303.87","53992.85"
"2004","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Italy","","","57604.0","463461.2","53663.7"
"2004","08043000","Pineapples, fresh or dried","Great Britain","","","32380.0","459191.86","53169.36"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","Belgium","","","2806.0","457232.44","52942.48"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Panama","","","200000.0","454303.2","52603.31"
"2004","74040000","Copper waste and scrap","United Arab Emirates","","","40000.0","454272.0","52599.69"
"2004","52030000","Cotton, carded or combed","Saudi Arabia","","","34188.0","453615.31","52523.66"
"2004","15219090","--- other beeswax , insect waxes","Greece","","","20000.0","447368.0","51800.29"
"2004","52081200","UNBLEACHED PLAIN COTTON WEAVE, WITH >=85% COTTON, >100G/M2 BUT < 200G/M2","Germany","","","21731.0","446405.22","51688.81"
"2004","07095900","Other mushrooms other than those of 07095100","Great Britain","","","1731.0","445628.33","51598.85"
"2004","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Egypt","","","31337.0","445132.27","51541.41"
"2004","72041000","Waste and scrap of cast iron","India","","","484300.0","444604.66","51480.33"
"2004","14049000","Vegetable products, nes","Thailand","","","4596.0","443854.94","51393.51"
"2004","15211000","Vegetable waxes (excl. Triglycerides)","United Germany","","","18125.0","442047.73","51184.26"
"2004","09011100","Coffee, not roasted or decaffeinated","Lebanon","","","36000.0","439916.4","50937.47"
"2004","41041900","Tanned/crust hides&skins of bovine...in the wet state...(excluding 41041","China","","","44552.0","436855.0","50583.0"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Greece","","","180626.0","435583.26","50435.74"
"2004","09011100","Coffee, not roasted or decaffeinated","Portugal","","","36000.0","434864.79","50352.55"
"2004","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Great Britain","","","18501.0","433883.67","50238.95"
"2004","58109100","Cotton embroidery, in the piece, in strips or in motifs","Italy","","","21103.0","433107.2","50149.04"
"2004","41052000","Sheep or lamb skin leather, prepared after tanning","Djibouti","","","976.0","433030.16","50140.12"
"2004","12149000","Other forage products, nes","United Arab Emirates","","","600000.0","429722.64","49757.15"
"2004","05040000","Fresh,frozen,salted,dried..,guts/bladders/stomachs of animals (excl.fish","France","","","120.0","428331.93","49596.12"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Sudan","","","190000.0","427895.58","49545.6"
"2004","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Netherlands","","","46000.0","426502.15","49384.25"
"2004","02109000","Other meat, nes, salted... Or smoked; flours and meals of meat or offal","Korea, Republic Of","","","7.0","425755.17","49297.76"
"2004","09011100","Coffee, not roasted or decaffeinated","Ukrain","","","18000.0","424935.63","49202.87"
"2004","41062000","Goat or kid skin leather, prepared after tanning","Italy","","","2154.0","424541.31","49157.21"
"2004","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Nepal","","","35400.0","424402.46","49141.13"
"2004","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","Spain","","","17605.0","423789.3","49070.13"
"2004","09011100","Coffee, not roasted or decaffeinated","Syrian Arab Republic","","","38000.0","422173.92","48883.09"
"2004","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","Singapore","","","114000.0","421834.77","48843.82"
"2004","52101900","Unbleached woven cotton fabrics, nes, with <85% cotton, =<200g/m2","Italy","","","20252.0","419270.4","48546.89"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","Hong Kong","","","52403.0","415922.93","48159.29"
"2004","06022000","TREES,SHRUBS,BUSHES, GRAFTED OR NOT, OF KIND BEARING EDIBLE FRUIT OR NUTS","Yemen","20000.0","No.","57700.0","414988.5","48051.1"
"2004","12079900","Other oil seeds and oleaginous fruits, nes","Switzerland","","","93964.0","411942.2","47698.37"
"2004","10089000","Other cereal, nes","Italy","","","52200.0","410636.27","47547.16"
"2004","41041000","Whole bovine skin leather, of surface area =<2.6m2","Greece","","","41892.0","410232.32","47500.38"
"2004","07135000","Dried broad beans and horse beans, shelled","Somalia","","","156666.0","410183.1","47494.69"
"2004","41052000","Sheep or lamb skin leather, prepared after tanning","India","","","773.0","408386.16","47286.62"
"2004","20055900","Beans, unshelled, preserved other than by vinegar, etc, not frozen","Pakistan","","","175648.0","407515.82","47185.84"
"2004","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Albania","","","60000.0","398069.76","46092.09"
"2004","07132000","Dried chickpeas, shelled","Netherlands","","","45000.0","397767.35","46057.08"
"2004","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Albania","","","20299.0","394780.95","45711.29"
"2004","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Mexico","","","17750.0","393983.15","45618.91"
"2004","07135000","Dried broad beans and horse beans, shelled","Union Of Soviet Socialist Rep.","","","150000.0","392854.5","45488.22"
"2004","41011000","Whole hides and skins of bovine animals, =<8kg dried..., etc","Greece","","","37728.0","390896.84","45261.55"
"2004","72043000","Waste and scrap of tinned iron or steel","India","","","300000.0","385007.7","44579.65"
"2004","09093000","Seeds of cumin","Netherlands","","","53213.0","384691.62","44543.06"
"2004","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United States","","","62428.0","377377.48","43696.16"
"2004","62034200","Men's or boys' trousers, breeches, etc, of cotton","United States","14400.0","No.","8655.0","376662.16","43613.33"
"2004","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Greece","","","39396.0","376075.06","43545.35"
"2004","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","France","","","9466.0","375485.02","43477.03"
"2004","87049000","Motor vehicles for the transport of goods, nes","Netherlands","2.0","No.","1217.0","375252.4","43450.09"
"2004","41062100","Tanned/crust skins of goats/kids ..in the wet state...(wet-blue)","South Africa","","","32320.0","371587.75","43025.77"
"2004","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","Djibouti","","","19636.0","368342.31","42649.98"
"2004","09041100","Dried pepper (excl. Crushed or ground)","Djibouti","","","17455.0","365986.27","42377.18"
"2004","09011100","Coffee, not roasted or decaffeinated","Qatar","","","36000.0","363712.9","42113.95"
"2004","09101000","Ginger","Egypt","","","47950.0","363045.68","42036.69"
"2004","02045000","Fresh, chilled or frozen goat meat","Ukrain","","","16025.0","361823.04","41895.12"
"2004","12074000","Sesamum seeds","India","","","132000.0","357358.4","41378.17"
"2004","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","United Germany","","","5552.0","353237.05","40900.96"
"2004","41052000","Sheep or lamb skin leather, prepared after tanning","France","","","463.0","353150.18","40890.9"
"2004","12074000","Sesamum seeds","Belgium","","","36000.0","351884.74","40744.38"
"2004","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Ethiopia","","","52204.0","350909.73","40631.48"
"2004","41041000","Whole bovine skin leather, of surface area =<2.6m2","Great Britain","","","5517.0","347416.3","40226.98"
"2004","09011100","Coffee, not roasted or decaffeinated","Suriname","","","18000.0","345668.93","40024.65"
"2004","09011100","Coffee, not roasted or decaffeinated","Sudan","","","36000.0","344824.92","39926.93"
"2004","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","China","","","17712.0","344753.64","39918.67"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Albania","","","154000.0","342948.84","39709.7"
"2004","12010000","Soya beans","Djibouti","","","95909.0","341690.68","39564.02"
"2004","13012000","Natural gum arabic","United Germany","","","40000.0","341317.1","39520.76"
"2004","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Switzerland","","","20684.0","340948.65","39478.1"
"2004","07133100","Dried beans, shelled","India","","","115000.0","340428.06","39417.82"
"2004","09109900","Other spices, nes","Saudi Arabia","","","56948.0","340018.26","39370.37"
"2004","07081000","Peas, fresh or chilled","Netherlands","","","132000.0","339151.82","39270.05"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Hungary","","","154000.0","338049.27","39142.38"
"2004","09103000","Turmeric (curcuma)","Yemen","","","103663.0","337835.89","39117.68"
"2004","09101000","Ginger","South Africa","","","47880.0","337082.58","39030.45"
"2004","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Guinea","","","8437.0","334631.72","38746.67"
"2004","49019900","Printed books, brochures, leaflets and similar printed matter, nes","United States","","","2533.0","332919.81","38548.45"
"2004","22011000","Mineral waters and aerated waters, unsweetened","United States","2200.0","Lit.","81860.0","332126.13","38456.55"
"2004","52083100","Dyed plain cotton weave, with >=85% cotton, =<100g/m2","United Germany","","","5056.0","331730.65","38410.76"
"2004","15141100","CRUDE LOW ERUCIC ACID RAPE OR COLZA OIL AND ITS FRACTIONS","India","","","1000.0","327513.75","37922.49"
"2004","09109900","Other spices, nes","India","","","1100.0","327337.5","37902.08"
"2004","09103000","Turmeric (curcuma)","Albania","","","75000.0","326805.0","37840.42"
"2004","41061900","Goat or kid skin leather, (excl. Further prepared)","Bangladesh","","","29585.0","321988.92","37282.77"
"2004","41069100","OTHER TANNED/CRUST OF HIDES/SKINS IN THE WET STATE (WET-BLUE)","Hong Kong","","","48589.0","318719.89","36904.25"
"2004","09109900","Other spices, nes","Germany","","","1050.0","318190.49","36842.95"
"2004","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Korea, Republic Of","","","747.0","317355.57","36746.28"
"2004","44072900","Other tropical wood spec'd in subhdg.note 1 to ch44 sawn lengthwse>6mm n","Sudan","100000.0","","150000.0","316721.53","36672.86"
"2004","07133100","Dried beans, shelled","Yemen","","","128000.0","316391.51","36634.65"
"2004","09109900","Other spices, nes","Egypt","","","43500.0","314438.46","36408.51"
"2004","07133100","Dried beans, shelled","Saudi Arabia","","","122005.0","312391.09","36171.45"
"2004","07133900","Dried beans, shelled, nes","Pakistan","","","140000.0","311625.3","36082.78"
"2004","22051000","Vermouth and other wine of fresh grapes, flavoured: <2l containers","United States","8737.0","Lit.","28380.0","311569.89","36076.36"
"2004","12130000","Cereal straw and husks","United States","","","30123.0","309002.38","35779.07"
"2004","41041000","Whole bovine skin leather, of surface area =<2.6m2","Bangladesh","","","27902.0","307089.49","35557.58"
"2004","06021000","Unrooted cuttings and slips","United Germany","13698.0","No.","6535.0","306490.11","35488.18"
"2004","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","United Arab Emirates","","","24700.0","305881.96","35417.76"
"2004","10089000","Other cereal, nes","Indonesia","","","39000.0","305731.53","35400.34"
"2004","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Finland","","","565.0","302088.6","34978.53"
"2004","96031010","--- brooms and brushes consisting of twings with handle","United States","694.0","No.","22436.0","301654.66","34928.29"
"2004","12059000","Rape or colza seeds, (excl low erucic acid rape or colza );nes","Egypt","","","45000.0","300575.0","34803.27"
"2004","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","Sweden","","","8999.0","294591.16","34110.41"
"2004","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Sweden","","","556.0","291751.68","33781.63"
"2004","33074900","Preparations for deodorizing rooms, nes","Djibouti","","","47576.0","290938.32","33687.45"
"2004","09041100","Dried pepper (excl. Crushed or ground)","Australia","","","18000.0","290568.56","33644.64"
"2004","09011200","Decaffeinated coffee, not roasted","Japan","","","16846.0","290322.89","33616.19"
"2004","09041200","Pepper, crushed or ground","Germany","","","14080.0","289234.64","33490.19"
"2004","30022000","Vaccines for human medicine","Angola","","","2102.0","286045.24","33120.89"
"2004","12071000","Palm nuts and kernels","Yemen","","","39920.0","285917.6","33106.11"
"2004","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Kenya","","","38400.0","284754.62","32971.45"
"2004","10070000","Grain sorghum","Saudi Arabia","","","189000.0","283275.49","32800.18"
"2004","07132000","Dried chickpeas, shelled","Bangladesh","","","107500.0","281439.3","32587.57"
"2004","13012000","Natural gum arabic","Guatemala","","","17000.0","281342.69","32576.38"
"2004","12101000","Hop cones (excl. Ground, powdered or pellets), fresh or dried","Djibouti","","","21258.0","280299.67","32455.61"
"2004","11042200","Other worked grains of oats, nes","Djibouti","","","106993.0","279976.38","32418.18"
"2004","25181000","Dolomite not calcined","Hong Kong","","","5000.0","274855.0","31825.18"
"2004","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Japan","","","33572.0","274498.44","31783.9"
"2004","07133900","Dried beans, shelled, nes","Czechoslovakia","","","110000.0","273250.42","31639.39"
"2004","05069000","Bones and horn-cores (excl. ossein...)","Denmark","","","3960.0","270708.43","31345.06"
"2004","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","United States","","","19400.0","270488.77","31319.62"
"2004","06041000","Mosses and lichens for ornamental purposes, fresh, dried...etc","Saudi Arabia","","","5802.0","270231.01","31289.77"
"2004","07133300","Dried kidney beans, incl. White pea beans, shelled","Gambia","","","105.0","269817.03","31241.84"
"2004","07081000","Peas, fresh or chilled","Djibouti","","","100000.0","268522.0","31091.89"
"2004","07133200","Dried adzuki beans, shelled","Yemen","","","109000.0","268464.81","31085.27"
"2004","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hungary","","","339.0","268285.28","31064.48"
"2004","11043000","Cereal germ, whole, rolled, flaked or ground","Djibouti","","","58600.0","267398.53","30961.8"
"2004","10089000","Other cereal, nes","Great Britain","","","90000.0","263321.06","30489.68"
"2004","14049000","Vegetable products, nes","Israel","","","1428.0","262513.51","30396.17"
"2004","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Great Britain","","","15000.0","262344.86","30376.65"
"2004","52081900","Unbleached woven cotton fabrics, nes, with >=85% cotton","Belgium","","","13669.2","262080.0","30345.98"
"2004","96031090","--- brooms and brushes conisting or twigs with out handles","United States","410.0","No.","16000.0","261666.8","30298.13"
"2004","07135000","Dried broad beans and horse beans, shelled","Netherlands","","","100000.0","261444.0","30272.34"
"2004","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Czech Republic","","","1763.0","259930.8","30097.12"
"2004","09011100","Coffee, not roasted or decaffeinated","Korea, Dem.People's Rep. Of","","","15000.0","258995.81","29988.86"
"2004","12060000","Sunflower seeds","Netherlands","","","76000.0","258917.25","29979.77"
"2004","10089000","Other cereal, nes","Pakistan","","","105000.0","256476.78","29697.19"
"2004","09011100","Coffee, not roasted or decaffeinated","Ireland","","","18000.0","255815.55","29620.62"
"2004","10030000","Barley","Israel","","","83794.0","254766.67","29499.17"
"2004","48044900","Kraft paper..., weighing >150g/m2 but <225g/m2, nes","Sudan","","","3274.0","252199.66","29201.94"
"2004","11029000","Other cereal flour, nes","Djibouti","","","64022.0","251625.16","29135.42"
"2004","84283900","Continuous-action elevators and conveyors, nes","Djibouti","3.0","No.","150.0","251071.4","29071.3"
"2004","09024000","BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG","Sudan","","","23495.41","250401.22","28993.7"
"2004","02041000","Fresh or chilled lamb carcasses and half carcasses","Yemen","","","22074.0","250361.91","28989.15"
"2004","07102900","Leguminous vegetables, shelled or unshelled, frozen, nes","India","","","110000.0","247607.36","28670.21"
"2004","07131000","Dried peas, shelled","Djibouti","","","112800.0","245536.43","28430.41"
"2004","14049000","Vegetable products, nes","Djibouti","","","19873.0","245040.17","28372.95"
"2004","22030000","Beer made from malt","Djibouti","72500.0","Lit.","28000.0","244237.6","28280.02"
"2004","14049000","Vegetable products, nes","United Germany","","","798.0","242970.95","28133.36"
"2004","08043000","Pineapples, fresh or dried","Sudan","","","126000.0","241781.67","27995.65"
"2004","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","354.5","241439.28","27956.01"
"2004","09011100","Coffee, not roasted or decaffeinated","Tunisia","","","18000.0","239026.31","27676.61"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Egypt","","","104706.0","237851.25","27540.56"
"2004","07082000","Beans, fresh or chilled","Egypt","","","104706.0","237804.84","27535.18"
"2004","14049000","Vegetable products, nes","Canada","","","859.0","237772.4","27531.43"
"2004","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Switzerland","","","6726.0","237009.92","27443.14"
"2004","22030000","Beer made from malt","Great Britain","2950.0","Lit.","23600.0","235823.86","27305.81"
"2004","76020000","Aluminium waste and scrap","Tanzania","","","20000.0","235809.9","27304.19"
"2004","09011100","Coffee, not roasted or decaffeinated","Peru","","","18000.0","234471.51","27149.22"
"2004","10081000","Buckwheat","Yemen","","","90000.0","234300.6","27129.43"
"2004","07081000","Peas, fresh or chilled","Algeria","","","105000.0","233799.3","27071.38"
"2004","07089000","Leguminous vegetables, fresh or chilled, nes","Djibouti","","","105128.0","233553.81","27042.96"
"2004","48184020","---TAMPONS","China","","","2640.0","231484.95","26803.41"
"2004","09011100","Coffee, not roasted or decaffeinated","Kuwait","","","18000.0","230969.34","26743.71"
